Site,coresec,interval,depth,age,1302,1300,1298,1296,1292,1292',1050-1,1050-2,H-1048,H-1048b-1,H-1048b-2,1036-1,1036-2,1034-1,1034-2,H-1034a,H-1034b,H-1034c,H-1034tot,1032-1,1032-2,1022,1020,H-1020p,H-1020a,H-1020b,H-1020c,H-1020tot,1018,1050-tot,1036-tot,1034-tot,1032-tot,SUM.ISO,SUM.BR,SUM.Hbr,SUM.ALL,F1302.ALL,F1300.ALL,F1298.ALL,F1296.ALL,F1292.ALL,F1292'.ALL,F1050-tot.ALL,F1036-tot.ALL,F1034-tot.ALL,F1032-tot.ALL,F1022.ALL,F1020.ALL,F1018.ALL,FH-1048.ALL,FH-1034tot.ALL,FH-1020a.ALL,FH-1020b.ALL,FH-1020c.ALL,F1302.ISO,F1300.ISO,F1298.ISO,F1296.ISO,F1292.ISO,F1292'.ISO,FR.TETR,FR.PEN,FR.HEX,TEX86,GDGT2/GDGT3,GDGT2/cren,GDGT0/cren,Methzhang,fcren,RING,RITEX,CAPRI,SSTEXP,SSTLIN,BIT,NoRINGS,NoRINGStetra,NoRINGSpenta,NoRINGSpenta5,NoRINGSpenta6,IRpenta,IRhexa,IR,MBT5ME,CBT',pH,MAT5ME,CBTpeat,MAATPEAT,PHPEAT,dT,FH1048.Hbr,FH1034a.Hbr,FH1034b.Hbr,FH1034c.Hbr,FH1034tot.Hbr,FH1020a.Hbr,FH1020b.Hbr,FH1020c.Hbr,FHbr.BR,FHbr.BR.N,HMBT.ALL,HMBT,brGMGTI,outlierBIT,outlierfcren,outlierGDGT2/3,outlierGDGT2/cren,outlierGDGT0/cren,outlierMethzhang,outlierCAPRI,OUTLIERTEX,outlierIR,outlierNoRINGS,OUTLIERMBT
1172A,46X-4W,92-94 cm,427.22,40.838,17400000,3600000,2720000,1040000,21700000,1670000,295000,314000,8690,1000,23800,879000,240000,117000,155000,3100,56300,55700,115000,28200,42800,8740000,471000,24600,499000,359000,476000,1330000,230000,609000,1120000,272000,71000,48130000,11513000,1457690,61100690,0.2847758347737153,0.05891913822904455,0.044516682217500325,0.017021084377279536,0.35515147210285186,0.027331933567362333,0.009967154217080037,0.018330398560147194,0.004451668221750033,0.0011620163372950453,0.1430425744782915,0.007708587251633328,0.003764278275744513,1.422242531139992e-4,0.0018821391378722565,0.008166847215637008,0.005875547395618609,0.007790419388062557,0.361520880947434,0.0747974236442967,0.05651360897569084,0.021608144608352378,0.45086224807812175,0.0346976937461043,0.8200295318335794,0.12707374272561453,0.05289672544080604,0.6013289036544851,2.6153846153846154,0.12534562211981568,0.8018433179723502,0.23950536934591604,0.07145913564398802,2.19488884271764,2.327476959415459,0.13258811669781911,23.49126622243334,24.17813953488372,0.3254375330286922,0.1233492296404989,0.09861243512339794,0.28298017771701983,0.169302870533099,0.5495660118775697,0.2992481203007519,0.5155993431855501,0.36283783783783785,0.8774000483262393,0.0990316723824894,7.307460359088158,19.024231519860226,-0.883308938485052,22.732734521663165,5.87056074317222,5.153908015023493,0.005961487010269673,0.0021266524432492504,0.0386227524370751,0.03821114228676879,0.07889194547537542,0.3423224416714116,0.24628007326660675,0.3265440525763365,0.11238338130045511,0.05174466929188837,0.9151465675143549,0.8798683894341854,0.5925827432990948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,46X-5W,10-12 cm,427.9,40.9143,47400000,12000000,9900000,3470000,61700000,6940000,1080000,1240000,34800,13600,21900,3330000,1080000,459000,664000,8860,237000,256000,501000,103000,177000,31700000,1910000,190000,3030000,2360000,2170000,7560000,2170000,2320000,4410000,1120000,280000,141410000,43910000,8095800,193415800,0.24506787966650087,0.06204250118139263,0.05118506347464892,0.017940623258286034,0.31900186024099375,0.03588124651657207,0.011994883561735907,0.02280061918416179,0.005790633443596645,0.0014476583608991614,0.16389560728751218,0.009875098104704993,0.0112193522969685,1.799232534260386e-4,0.002590274424323142,0.01566573154830164,0.012201691899007217,0.0112193522969685,0.33519553072625696,0.0848596280319638,0.07000919312637013,0.024538575772576197,0.4363199207976805,0.049077151545152395,0.8148485538601685,0.13231610111591893,0.05283534502391255,0.6285979572887651,2.8530259365994235,0.16045380875202594,0.7682333873581848,0.26986490798851187,0.10110722610722611,2.240082030973764,2.4178290740209096,0.1777470430471455,24.808710832481932,25.781559888579388,0.38380105862378905,0.19074296705938928,0.17467859139183903,0.2891566265060241,0.17086330935251798,0.5299323269130661,0.3306368330464716,0.5344827586206896,0.3888068880688807,0.8779937180997252,0.147632234837995,7.384735253392412,19.042902434236357,-0.8292737064055982,22.76371221044366,6.005108471050061,6.738657454343031,0.004298525161194694,0.0010943946243731318,0.029274438597791448,0.031621334519133376,0.06188393982064774,0.37426813903505524,0.29150917759826084,0.26804021838484154,0.15567109822365968,0.0633381580107803,0.9338175350181576,0.888688672290933,0.5041472898713366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,46X-5W,114-116 cm,428.96,41.0333,36800000,8400000,6680000,2360000,46000000,4320000,690000,757000,18200,5750,16400,1810000,600000,271000,367000,5830,119000,130000,255000,60700,96600,17500000,966000,58600,1440000,999000,1120000,3560000,470000,1450000,2410000,638000,157000,104560000,23591000,3832200,131983200,0.27882336539802033,0.06364446384085247,0.050612502197249346,0.01788106365052522,0.34852920674752547,0.032731438546724126,0.010986246734432867,0.018259899744816007,0.004833948563150461,0.001189545336073076,0.13259263300177598,0.007319113341698034,0.003561059286333412,1.3789633832184703e-4,0.0019320640808830215,0.01091047951557471,0.007569145163929955,0.008485928512113662,0.3519510328997705,0.08033664881407804,0.06388676358071921,0.0225707727620505,0.43993879112471307,0.041315990818668706,0.8026789877495655,0.13585689457844094,0.06146411767199356,0.6139705882352942,2.830508474576271,0.14521739130434783,0.8,0.25737898465171194,0.08585055643879173,2.200841622035195,2.3687494593425606,0.1679078373073657,24.10929359055551,24.921470588235294,0.3171021377672209,0.12910889300392936,0.10065483734685256,0.2970358814352574,0.1832189382266424,0.5267017675817977,0.33185647425897036,0.5220689655172414,0.3911063372717508,0.8699127606499538,0.11453,7.3321027,18.788756322441046,-0.829591588274682,22.34204785071459,6.004316945196042,6.132714265794249,0.004749230207191692,0.0015213193465894264,0.031052659047022597,0.033923072908512084,0.06654141224361985,0.3757632691404415,0.2606857679661813,0.2922603204425656,0.13974299133580326,0.059142314133564154,0.9287093575491885,0.89086859688196,0.5524916081177988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,46X-7W,10-12 cm,430.9,41.258,27400000,5490000,5020000,1670000,35900000,3290000,504000,583000,13900,6910,17000,1380000,505000,192000,282000,3640,105000,119000,228000,37900,66400,13200000,787000,82400,1600000,1160000,1040000,3800000,392000,1090000,1890000,474000,104000,78770000,17937000,4041900,100748900,0.27196326709274243,0.05449191008537066,0.049826846744728724,0.016575863359302185,0.3563314338915859,0.03265544338449353,0.010818976683616397,0.0187595100293899,0.0047047660073708,0.0010322693349505553,0.1310188002052628,0.007811499678904683,0.003890861339429016,1.379667668828146e-4,0.002263052003545448,0.015881066691547003,0.011513773351371579,0.010322693349505552,0.3478481655452583,0.06969658499428716,0.06372984638821887,0.02120096483432779,0.4557572679954297,0.0417671702424781,0.8016390700786085,0.1375926855103975,0.060768244410994036,0.6451195862960569,3.0059880239520957,0.13983286908077994,0.7632311977715878,0.23710336772435273,0.08394998724164328,2.2508569252253396,2.4749731302197175,0.2241162049943779,25.57939156701945,26.753031674208145,0.3106758832565284,0.13376862349379712,0.10925655469782321,0.27633711507293357,0.1663457357599851,0.4860557768924303,0.34578606158833064,0.5348623853211009,0.4037099494097808,0.8718296964148209,0.12121453195438876,7.342731105807479,18.849043952246117,-0.8076335069559767,22.442073558925355,6.058992567679619,7.903987721962029,0.0034389767188698385,9.005665652292239e-4,0.025977881689304535,0.029441599247878474,0.05640911452534699,0.3958534352655929,0.2869937405675549,0.2573047329226354,0.18389910323082592,0.07134809670686884,0.9401519087557831,0.8974027094658729,0.4975904542614293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,47X-2W,10-12 cm,433,41.4658,14900000,3450000,2920000,998000,21200000,2030000,264000,290000,15900,10400,31000,734000,274000,116000,168000,2350,51300,62200,116000,26500,44400,7780000,426000,22600,707000,516000,476000,1700000,205000,554000,1010000,284000,70900,45498000,10329900,1830900,57658800,0.25841675511803924,0.05983475202397553,0.05064274664058219,0.0173087195709935,0.36768021533573364,0.03520711495903488,0.009608247136603605,0.01751684044759863,0.0049255274129881305,0.0012296475126086564,0.13493170166566074,0.007388291119482195,0.0035553983086710093,2.7576016150180027e-4,0.0020118351405162783,0.012261788313319042,0.008949197694020687,0.008255461438670246,0.327486922502088,0.07582750890149018,0.06417864521517429,0.02193503011121368,0.46595454745263526,0.04461734581739857,0.8142382791701759,0.13213099836397255,0.05363072246585156,0.6329006171525856,2.9258517034068134,0.13773584905660377,0.7028301886792453,0.2408000522909994,0.08738699956952217,2.312277462745615,2.43253631955036,0.12025885680474513,25.011349510748072,26.034556288572034,0.30591932949188055,0.1290725150625518,0.09939365117108548,0.3119642464649425,0.19281232173416998,0.5279605263157895,0.3563631035240677,0.5234657039711191,0.4046068059825942,0.8805946709940847,0.11180223285486443,7.327765550239235,19.124702402763965,-0.8382261485096228,22.89942993247134,5.982816890211039,6.909853885808069,0.008684253645747993,0.0012835217652520617,0.028019007045715222,0.03397236331858649,0.06335681905074007,0.38614888852476925,0.28182860888087824,0.25998142989786444,0.15055752910992698,0.058275758486031844,0.9279589273035119,0.8762886597938144,0.5040328220429857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,47X-5W,10-12 cm,437.5,41.8071,23700000,5630000,5030000,1820000,32600000,3300000,448000,453000,29500,29400,61500,1310000,413000,153000,200000,3410,92000,87500,183000,41000,47600,13200000,690000,36700,992000,707000,762000,2460000,340000,901000,1720000,353000,88600,72080000,17292600,2673500,92046100,0.25747967594498844,0.061165003188619615,0.05464653037988573,0.01977270085315945,0.3541703559412077,0.03585160044803636,0.009788573334448717,0.01868628871837047,0.003835034835805102,9.625611514230369e-4,0.14340640179214545,0.007496243730043967,0.0036938012582825347,3.204915797627493e-4,0.001988134206663835,0.01077720837710669,0.007680933792958094,0.008278460467092033,0.32880133185349614,0.07810765815760266,0.06978357380688124,0.025249722530521643,0.4522752497225305,0.045782463928967815,0.8228953425164521,0.1250014457050993,0.05210321177844859,0.6432192648922687,2.7637362637362637,0.15429447852760736,0.7269938650306749,0.2579578338156263,0.09192200557103064,2.2856548279689233,2.468308161491741,0.18265333352281754,25.491758566906785,26.6412927756654,0.32673839862869414,0.11592522999585153,0.09627547434996486,0.24528127313101405,0.15625,0.44686648501362397,0.30560695780903036,0.5027746947835738,0.36361261673088224,0.8793721418860462,0.0971787672148683,7.304514239871641,19.086253862316152,-0.8940676004937503,22.835638363613885,5.8437716747705615,7.555038913349247,0.011034224798952684,0.0012754815784552086,0.03441181971198803,0.03272863287824949,0.06844959790536749,0.37104918645969703,0.2644473536562558,0.28501963717972695,0.13390196382868963,0.055771233784679485,0.9205161772956798,0.8624787775891342,0.5366205069805777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,48R-3W,10-12 cm,444.1,42.3094,15900000,3400000,3250000,953000,21600000,1880000,250000,271000,9430,6020,25100,561000,220000,102000,142000,2060,38100,40600,80800,20200,34500,4890000,335000,25600,653000,450000,345000,1450000,160000,521000,781000,244000,54700,46983000,6985700,1538230,55506930,0.28645071885618606,0.061253612837171866,0.05855124756494369,0.017169027362889642,0.38914059920085653,0.03386964474525973,0.009386215378872511,0.014070315184068007,0.004395847509491157,9.85462535939206e-4,0.08809710787463836,0.00603528244130958,0.002882522957043382,1.698886967807443e-4,0.0014556740933069079,0.011764296818433303,0.008107095816684512,0.006215440126124792,0.3384202796756274,0.07236660068535428,0.069173956537471007,0.02028393248621842,0.45974075729519187,0.04001447332013707,0.7708604721073049,0.1545585982793421,0.074580929613353,0.6414636718338078,3.410283315844701,0.15046296296296297,0.7361111111111112,0.24460315928320947,0.08006814310051108,2.2705872336802675,2.462172105065905,0.19158487138563762,25.410569307811787,26.538063903827897,0.22279792746113988,0.15598558324438877,0.12163416898792943,0.3273131425395943,0.20843091334894615,0.532156368221942,0.3672316384180791,0.5201535508637236,0.41700506028612483,0.8522997056123579,0.1451499736888265,7.3807884581652345,18.234825741508654,-0.7265672633189223,21.422998638852835,6.260847514335884,8.303238162319243,0.006130422628605605,0.0013392015498332498,0.024768727693517876,0.02639397229283007,0.05252790544977019,0.42451388934034573,0.2925440278761954,0.2242837547050831,0.18046018679177328,0.06441750512428757,0.9413416719216242,0.8789137136015082,0.4576373230707481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,48X-6W,10-12 cm,448.6,42.7332,35800000,9620000,9730000,3270000,53900000,6860000,778000,923000,29000,9740,27700,2080000,868000,381000,514000,7170,149000,152000,308000,89200,145000,21400000,1280000,118000,2240000,1580000,1410000,5230000,607000,1700000,2950000,895000,234000,119180000,29066000,5567000,153813000,0.2327501576589755,0.06254347811953476,0.06325863223524669,0.021259581439800276,0.3504255166988486,0.0445996112162171,0.011052381788275374,0.019179133103183737,0.0058187539414743875,0.0015213278461508454,0.13912998251123118,0.008321793346466164,0.003946350438519501,1.8854063050587403e-4,0.0020024315239934205,0.014563138356315786,0.01027221366204417,0.009166975483216632,0.30038597080046986,0.08071824131565698,0.08164121496895452,0.02743748951166303,0.45225709011579124,0.05755999328746434,0.8011766324915709,0.14033578751806233,0.05848757999036675,0.6736770691994572,2.9755351681957185,0.18051948051948052,0.6641929499072357,0.27128807867594146,0.11290322580645161,2.365581473401577,2.5780200913527835,0.21243861795120633,26.866100724108637,28.432211668928083,0.3258286429018136,0.14095593071694804,0.10709838107098381,0.33415052708997306,0.2193553446788487,0.5265225933202358,0.37435645991664623,0.5429411764705883,0.4239487800657553,0.8749511557305599,0.12602028196883502,7.350372248330448,18.947213847726108,-0.7865022818480341,22.604951306020613,6.111609318198395,9.484997821201976,0.0052092689060535295,0.0012879468295311659,0.02676486437937848,0.027303754266211604,0.05532602838153404,0.4023711155020657,0.28381534039877854,0.2532782468115682,0.16074264429879018,0.061440841909773274,0.9394647027124124,0.8879093198992444,0.4937338153717391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,49X-2W,10-12 cm,452.2,43.0722,17000000,3590000,3150000,939000,23400000,2130000,271000,340000,6690,10200,7740,557000,251000,127000,169000,2420,39800,52200,94500,27800,50500,5280000,357000,35500,742000,522000,327000,1590000,179000,611000,808000,296000,78300,50209000,7609300,1692190,59510490,0.2856639224445976,0.06032549891624149,0.05293184445296955,0.015778730775028067,0.3932079873649167,0.035792009106293696,0.010267097447861712,0.013577438196190285,0.004973913002564758,0.0013157344192595288,0.08872385355926325,0.005998942371336549,0.0030078730657401745,1.1241715536202105e-4,0.0015879553335890865,0.012468390026699494,0.008771562795063526,0.005494829567022554,0.33858471588758987,0.07150112529626163,0.06273775617917106,0.018701826365790993,0.4660519030452708,0.04242267322591567,0.764327861958393,0.15537565873339204,0.08029647930821494,0.6340095830359873,3.3546325878594248,0.1346153846153846,0.7264957264957265,0.2312324972146105,0.08343125734430082,2.2869804218367222,2.4363468836487585,0.14936646181203628,25.063354243919022,26.099763482516053,0.22256553373866242,0.16684051841161424,0.12293672627235214,0.382813160788294,0.2565327339140208,0.5738575982996812,0.39795314218049566,0.5564648117839607,0.4519600736073161,0.8554450785432723,0.1620006548788474,7.407581041257368,18.333747720185915,-0.6910786480295836,21.58712419838795,6.349214166406337,7.766015762330138,0.003953456763129436,0.0014300994569167765,0.023519817514581695,0.030847599855808153,0.05584479284241131,0.43848504009597034,0.30847599855808155,0.1932407117404074,0.1819267665718073,0.05762409569404566,0.9402017503944593,0.8755254491418779,0.41921982621304826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,49X-4W,10-12 cm,455.1,43.3453,12200000,2370000,1870000,602000,15900000,1130000,177000,200000,2770,2890,1000,297000,123000,69700,95200,0,15600,15600,31200,12600,25100,2470000,179000,10600,310000,186000,129000,625000,90000,377000,420000,165000,37700,34072000,3738700,658970,38469670,0.3171329517513407,0.06160697505333423,0.048609722932377634,0.01564869155363173,0.4133126174464195,0.029373789793361887,0.009799928099201266,0.010917691781603534,0.004289093199915674,9.799928099201267e-4,0.06420642547752554,0.004653016259302458,0.002339505381772186,7.20047767500995e-5,8.110285323476911e-4,0.008058296314993085,0.00483497778899585,0.0033532910472067997,0.3580652735383893,0.06955858182671988,0.054883775534162946,0.017668466776238553,0.46665884010331066,0.03316506222117868,0.7326075908738332,0.16655521972878273,0.10083718939738412,0.6031480241125251,3.106312292358804,0.11761006289308176,0.7672955974842768,0.22137893196781272,0.06635349383440986,2.231627142521719,2.333350650882955,0.101723508361236,23.58099540504803,24.285103817816477,0.17044920957896384,0.17827289764107446,0.13106973347937204,0.3860607033884696,0.2501977326654363,0.5976161117961365,0.39071784165729884,0.5305039787798409,0.4434330299089727,0.8311838072406155,0.18114809782608696,7.438025475543479,17.570730737717355,-0.6448119717489122,20.321171061815317,6.464418190345208,6.714373080099122,0.004203529750975006,0,0.02367330834484119,0.02367330834484119,0.04734661668968238,0.4704311273654339,0.28225867641926033,0.1957600497746483,0.14984525896668008,0.047671420761668776,0.9484498535593426,0.8753477641310986,0.4337522872484027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172A,49X-7W,10-12 cm,459.7,43.5509,8510000,1900000,1830000,547000,31000000,1050000,120000,114000,3960,1000,3090,303000,100000,55000,68000,0,23000,23600,46700,13000,18200,3400000,215000,15800,370000,319000,273000,962000,108000,234000,403000,123000,31200,44837000,4514200,1012660,50363860,0.16897036883193622,0.03772546425154863,0.036335578726491576,0.010860962602945843,0.6155207325252672,0.02084828287585582,0.004646188755190726,0.008001769522828472,0.0024422274226002533,6.194918340254301e-4,0.06750872550277123,0.00426893411267524,0.0021443948100880275,7.862780970322768e-5,9.272522002880637e-4,0.007346537775301576,0.006333906892760007,0.005420553547722514,0.1897986038316569,0.04237571648415371,0.04081450587684279,0.012199745745701094,0.6913932689519816,0.023418159109663893,0.8247308493199238,0.12343272340614063,0.05183642727393558,0.6433264501595645,3.3455210237659965,0.059032258064516126,0.2745161290322581,0.11773611914003358,0.0327613104524181,3.019849677721525,2.468683452673825,0.5511662250476999,25.496708282920547,26.647595269382386,0.1152210520307104,0.14401196205784778,0.11576685468708031,0.332735104091888,0.2183288409703504,0.560687432867884,0.3341708542713568,0.48717948717948717,0.3794236602628918,0.8834836260085429,0.10677478420088936,7.3197719068794145,19.215560037968675,-0.8404652202898292,23.05017560512577,5.977241601478326,7.43203523141371,0.003910493156636976,0,0.022712460253194556,0.02330495921632137,0.04611616929670373,0.36537436059486894,0.3150119487290897,0.2695870282227006,0.18322519477605728,0.07275355569784815,0.9499733375466592,0.9101213495132684,0.4787268384014462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
